,BsmtHalfBath,MasVnrArea,ScreenPorch,GrLivArea,YearBuilt,FullBath,KitchenAbvGr,GarageCars,YrSold,LotArea,WoodDeckSF,GarageArea,TotRmsAbvGrd,Fireplaces,LowQualFinSF,LotFrontage,HalfBath,MiscVal,MSSubClass,OpenPorchSF,TotalBsmtSF,BsmtUnfSF,BsmtFinSF2,GarageYrBlt,2ndFlrSF,YearRemodAdd,BedroomAbvGr,EnclosedPorch,BsmtFinSF1,3SsnPorch,PoolArea,MoSold,BsmtFullBath,1stFlrSF,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofStyle_3,Heating_0,Heating_1,Heating_2,Heating_3,Street_0,Street_1,Functional_0,Functional_1,Functional_2,Functional_3,PavedDrive_0,PavedDrive_1,PavedDrive_2,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,KitchenQual_0,KitchenQual_1,KitchenQual_2,LandSlope_0,LandSlope_1,LandSlope_2,Condition2_0,Condition2_1,Condition2_2,Condition2_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,SaleCondition_3,Utilities_0,Utilities_1,ExterQual_0,ExterQual_1,ExterQual_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,LotConfig_0,LotConfig_1,LotConfig_2,LotConfig_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,LandContour_0,LandContour_1,LandContour_2,HeatingQC_0,HeatingQC_1,HeatingQC_2,HeatingQC_3,Electrical_0,Electrical_1,Electrical_2,Electrical_3,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleType_4,LotShape_0,LotShape_1,LotShape_2,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,MasVnrType_0,MasVnrType_1,MasVnrType_2,Foundation_0,Foundation_1,Foundation_2,Foundation_3,ExterCond_0,ExterCond_1,ExterCond_2,ExterCond_3,CentralAir_0,CentralAir_1,BldgType_0,BldgType_1,BldgType_2,BldgType_3,OverallQual,OverallCond,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,GarageFinish_0,GarageFinish_1,GarageFinish_2,BsmtQual_0,BsmtQual_1,BsmtQual_2,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtCond_0,BsmtCond_1,BsmtCond_2,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,GarageType_0,GarageType_1,GarageType_2,GarageType_3,SalePrice
28,0.0,0.0,0,1600,1957,1,1,1.0,2006,16321,288,319.0,6,2,0,47.0,0,0,20,258,1484.0,207.0,0.0,1957.0,0,1997,2,0,1277.0,0,0,12,1.0,1600,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,207500.0
29,0.0,0.0,0,520,1927,1,1,1.0,2008,6324,49,240.0,4,0,0,60.0,0,0,30,0,520.0,520.0,0.0,1920.0,0,1950,1,87,0.0,0,0,5,0.0,520,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,4,6,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,68500.0
30,0.0,0.0,0,1317,1920,1,1,1.0,2008,8500,0,250.0,6,0,0,50.0,0,0,70,54,649.0,649.0,0.0,1920.0,668,1950,3,172,0.0,0,0,7,0.0,649,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,4,4,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,40000.0
31,0.0,0.0,0,1228,1966,1,1,1.0,2008,8544,0,271.0,6,0,0,68.96267247637931,1,0,20,65,1228.0,1228.0,0.0,1966.0,0,2006,3,0,0.0,0,0,6,0.0,1228,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,149350.0
32,0.0,0.0,0,1234,2007,2,1,2.0,2008,11049,0,484.0,7,0,0,85.0,0,0,20,30,1234.0,1234.0,0.0,2007.0,0,2007,3,0,0.0,0,0,1,0.0,1234,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,179900.0
33,1.0,0.0,0,1700,1959,1,1,2.0,2010,10552,0,447.0,6,1,0,70.0,1,0,20,38,1398.0,380.0,0.0,1959.0,0,1959,4,0,1018.0,0,0,4,0.0,1700,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,165500.0
34,0.0,246.0,0,1561,2005,2,1,2.0,2007,7313,203,556.0,6,1,0,60.0,0,0,120,47,1561.0,408.0,0.0,2005.0,0,2005,2,0,1153.0,0,0,8,1.0,1561,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,9,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,277500.0
35,0.0,132.0,0,2452,2004,3,1,3.0,2006,13418,113,691.0,9,1,0,108.0,1,0,60,32,1117.0,1117.0,0.0,2004.0,1320,2005,4,0,0.0,0,0,9,0.0,1132,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,309000.0
36,0.0,0.0,0,1097,1994,1,1,2.0,2009,10859,392,672.0,6,0,0,112.0,1,0,20,64,1097.0,1097.0,0.0,1995.0,0,1995,3,0,0.0,0,0,6,0.0,1097,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,5,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,145000.0
37,1.0,650.0,0,1297,1954,1,1,2.0,2009,8532,0,498.0,5,1,0,74.0,0,0,20,0,1297.0,84.0,0.0,1954.0,0,1990,3,0,1213.0,0,0,10,0.0,1297,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,153000.0
38,0.0,0.0,0,1057,1953,1,1,1.0,2010,7922,0,246.0,5,0,0,68.0,0,0,20,52,1057.0,326.0,0.0,1953.0,0,2007,3,0,731.0,0,0,1,1.0,1057,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,109000.0
39,0.0,0.0,0,1152,1955,2,2,0.0,2008,6040,0,0.0,6,0,0,65.0,0,0,90,0,0.0,0.0,0.0,1946.6569399396926,0,1955,2,0,0.0,0,0,6,0.0,1152,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,4,5,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,82000.0
40,0.0,101.0,0,1324,1965,2,1,2.0,2006,8658,0,440.0,6,1,0,84.0,0,0,20,138,1088.0,445.0,0.0,1965.0,0,1965,3,0,643.0,0,0,12,0.0,1324,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,160000.0
41,1.0,0.0,0,1328,1959,1,1,1.0,2007,16905,0,308.0,5,2,0,115.0,1,0,20,104,1350.0,383.0,0.0,1959.0,0,1959,2,0,967.0,0,0,7,0.0,1328,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5,6,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,170000.0
42,0.0,0.0,0,884,1983,1,1,2.0,2007,9180,240,504.0,5,0,0,56.392866207251785,0,0,85,0,840.0,0.0,93.0,1983.0,0,1983,2,0,747.0,0,0,12,1.0,884,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,144000.0
43,0.0,0.0,0,938,1975,1,1,1.0,2008,9200,145,308.0,5,0,0,68.48906424990989,0,0,20,0,938.0,167.0,491.0,1977.0,0,1980,3,0,280.0,0,0,7,1.0,938,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,130250.0
44,0.0,0.0,0,1150,1959,1,1,1.0,2006,7945,0,300.0,6,0,0,70.0,0,0,20,0,1150.0,465.0,506.0,1959.0,0,1959,3,0,179.0,0,0,5,1.0,1150,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,141000.0
45,0.0,412.0,0,1752,2005,2,1,2.0,2010,7658,196,576.0,6,1,0,61.0,0,0,120,82,1752.0,1296.0,0.0,2005.0,0,2005,2,0,456.0,0,0,2,1.0,1752,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,9,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,319900.0
46,0.0,0.0,198,2149,2003,1,1,2.0,2009,12822,168,670.0,6,1,0,48.0,1,0,50,43,1434.0,83.0,0.0,2003.0,631,2003,1,0,1351.0,0,0,8,1.0,1518,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,239686.0
47,0.0,0.0,0,1656,2006,2,1,3.0,2007,11096,0,826.0,7,0,0,84.0,0,0,20,146,1656.0,1632.0,0.0,2006.0,0,2006,3,0,24.0,0,0,7,0.0,1656,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,249700.0
48,0.0,0.0,0,1452,1920,2,3,0.0,2009,4456,0,0.0,8,0,0,33.0,0,0,190,0,736.0,736.0,0.0,1936.9814083400004,716,2008,2,102,0.0,0,0,6,0.0,736,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,4,5,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,113000.0
49,0.0,0.0,0,955,1966,1,1,1.0,2007,7742,0,386.0,6,0,0,66.0,0,0,20,0,955.0,192.0,0.0,1966.0,0,1966,3,0,763.0,0,0,1,1.0,955,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,7,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,127000.0
50,1.0,0.0,0,1470,1997,2,1,2.0,2007,13869,0,388.0,6,0,0,66.06494307801145,0,0,60,75,794.0,612.0,0.0,1997.0,676,1997,3,0,182.0,0,0,7,0.0,794,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,6,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,177000.0
51,0.0,0.0,0,1176,1934,1,1,2.0,2006,6240,112,528.0,6,1,360,52.0,0,400,50,0,816.0,816.0,0.0,1985.0,0,1950,3,0,0.0,0,0,9,0.0,816,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,114500.0
52,0.0,0.0,0,816,1963,1,1,2.0,2010,8472,106,516.0,5,0,0,110.0,0,0,90,0,816.0,0.0,712.0,1963.0,0,1963,2,0,104.0,0,0,5,1.0,816,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,5,5,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,110000.0
53,0.0,0.0,0,1842,1981,0,1,3.0,2006,50271,857,894.0,5,1,0,68.0,1,0,20,72,1842.0,32.0,0.0,1981.0,0,1987,0,0,1810.0,0,0,11,2.0,1842,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,9,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,385000.0
54,0.0,0.0,0,1360,1955,1,1,2.0,2007,7134,0,572.0,6,1,0,60.0,0,0,80,50,384.0,0.0,0.0,1962.0,0,1955,3,0,384.0,0,0,2,0.0,1360,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,130000.0
55,0.0,272.0,0,1425,1964,2,1,2.0,2008,10175,0,576.0,7,1,0,100.0,0,0,20,0,1425.0,935.0,0.0,1964.0,0,1964,3,0,490.0,407,0,7,0.0,1425,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,5,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,180500.0
56,0.0,456.0,0,1739,1999,2,1,2.0,2009,2645,115,480.0,7,0,0,24.0,1,0,160,0,970.0,321.0,0.0,1999.0,756,2000,3,0,649.0,0,0,8,1.0,983,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,8,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,172500.0
57,0.0,0.0,0,1720,2004,2,1,2.0,2006,11645,0,565.0,7,0,0,89.0,1,0,60,70,860.0,860.0,0.0,2004.0,860,2004,3,0,0.0,0,0,8,0.0,860,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,196500.0
58,0.0,1031.0,0,2945,2006,3,1,3.0,2006,13682,192,641.0,10,1,0,66.0,1,0,60,0,1410.0,1410.0,0.0,2006.0,1519,2006,3,37,0.0,0,0,10,0.0,1426,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10,5,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,438780.0
59,0.0,0.0,0,780,1972,1,1,1.0,2008,7200,196,352.0,4,0,0,60.0,0,0,20,0,780.0,148.0,0.0,1973.0,0,1972,2,0,632.0,0,0,1,0.0,780,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,124900.0
